venta_id,cliente_id,producto_id,fecha_venta,cantidad,precio_unitario,total,canal,sucursal_id,vendedor
VEN003029,CLI00141,PROD0095,2024-12-25,5,10831.03,54155.15,Marketplace,SUC002,
VEN003030,CLI99157,PROD0192,2025-02-27,1,8096.9,8096.9,,SUC999,A. Torres
VEN003031,CLI00605,PROD0312,2026-03-30,10,4763.27,47632.7,Online,SUC004,C. Vargas
VEN003032,CLI00766,PROD0019,2024-11-19,6,12731.04,76386.24,Online,SUC010,A. Torres
VEN003033,CLI00456,PROD0296,2025-12-26,7,9136.87,63958.09,Marketplace,SUC002,
VEN003034,CLI00887,PROD0339,2023-06-07,8,12164.79,97318.32,Marketplace,SUC001,
VEN003035,CLI00024,PROD0329,2023-10-30,5,14204.59,71022.95,Distribuidor,SUC004,M. Rojas
VEN003036,CLI01144,PROD0188,2025-10-01,1,12678.56,12678.56,,SUC002,
VEN003037,CLI00866,PROD0043,2024-03-26,3,11457.69,34373.07,Tienda,SUC003,A. Torres
VEN003038,CLI00399,PROD0144,2024-12-23,10,5437.87,54378.7,Tienda,SUC003,A. Torres
VEN003039,CLI01153,PROD0136,2023-04-17,1,13884.08,13884.08,Tienda,SUC008,A. Torres
VEN003040,CLI00965,PROD0254,2025-12-05,6,12943.46,77660.76,Distribuidor,SUC006,C. Vargas
VEN003041,CLI00317,PROD0230,2026-01-12,5,9910.93,49554.65,Online,SUC007,C. Vargas
VEN003042,CLI00218,PROD0035,2025-04-28,3,6873.86,20621.58,,SUC003,A. Torres
VEN003043,CLI00471,PROD0031,2025-01-28,7,7041.94,49293.58,Online,SUC007,L. Pérez
VEN003044,CLI01005,PROD0345,2023-12-11,2,7619.98,15239.96,Online,SUC002,
VEN003045,CLI00884,PROD0025,2026-01-15,2,6932.22,13864.44,Online,SUC002,M. Rojas
VEN003046,CLI00472,PROD0348,2024-03-29,10,10275.96,102759.6,Tienda,SUC001,M. Rojas
VEN003047,CLI00665,PROD0183,2025-11-06,10,5242.2,52422.0,Marketplace,SUC010,M. Rojas
VEN003048,CLI00122,PROD0220,2024-03-28,3,671.78,2015.34,Online,SUC005,L. Pérez
VEN003049,CLI00882,PROD0285,2023-08-04,9,9839.89,88559.01,Online,SUC010,C. Vargas
VEN003050,CLI00221,PROD0293,2026-01-26,7,5899.81,41298.67,Online,SUC005,L. Pérez
VEN003051,CLI00064,PROD0177,2023-07-02,3,1374.17,4122.51,Online,SUC003,A. Torres
VEN003052,CLI00445,PROD0217,2025-11-28,1,1661.24,1661.24,Online,SUC007,L. Pérez
VEN003053,CLI00212,PROD0286,2024-06-02,1,13545.27,13545.27,Call Center,SUC007,A. Torres
VEN003054,CLI01109,PROD0039,2025-10-20,10,14556.36,145563.6,Online,SUC005,A. Torres
VEN003055,CLI01131,PROD0121,2025-05-20,5,14125.34,70626.7,Distribuidor,SUC006,L. Pérez
VEN003056,CLI00575,PROD0290,2023-03-03,6,13205.62,79233.72,Marketplace,SUC001,
VEN003057,CLI00681,PROD0257,2025-04-27,1,5820.26,5820.26,Tienda,SUC008,L. Pérez
VEN003058,CLI00698,PROD0204,2026-02-15,7,5348.46,37439.22,Tienda,SUC999,
VEN003059,CLI01119,PROD0179,2023-03-25,10,12552.63,125526.3,Marketplace,SUC005,M. Rojas
VEN003060,CLI00562,PROD0041,2023-02-02,5,758.22,3791.1,Call Center,SUC010,L. Pérez
VEN003061,CLI00931,PROD0334,2025-06-01,8,11176.69,89413.52,Tienda,SUC006,M. Rojas
VEN003062,CLI01093,PROD0148,2025-04-11,8,2627.68,21021.44,Marketplace,SUC010,A. Torres
VEN003063,CLI00708,PROD0100,2023-07-16,1,6007.44,6007.44,Marketplace,SUC005,C. Vargas
VEN003064,CLI00285,PROD0269,2023-09-10,7,12776.23,89433.61,Marketplace,SUC005,C. Vargas
VEN003065,CLI01063,PROD0164,2023-10-03,10,4537.85,45378.5,,SUC007,M. Rojas
VEN003066,CLI00914,PROD0199,2025-03-10,2,12061.22,16807.74,Marketplace,SUC003,
VEN003067,CLI00818,PROD0223,2024-01-24,1,7382.46,7382.46,Call Center,SUC010,
VEN003068,CLI00262,PROD0139,2026-01-28,7,11596.56,81175.92,Distribuidor,SUC999,C. Vargas
VEN003069,CLI00990,PROD0334,2023-09-13,1,11176.69,11176.69,Marketplace,SUC006,C. Vargas
VEN003070,CLI00323,PROD0255,2024-08-27,8,1674.32,13394.56,Online,SUC003,A. Torres
VEN003071,CLI00746,PROD0255,2024-02-27,3,1674.32,5022.96,Online,SUC003,L. Pérez
VEN003072,CLI00304,PROD0141,2024-02-20,3,7625.21,22875.63,Call Center,SUC003,L. Pérez
VEN003073,CLI00800,PROD0018,2025-12-03,1,10673.33,10673.33,Call Center,SUC009,
VEN003074,CLI00633,PROD0308,2023-05-09,7,4507.75,31554.25,Marketplace,SUC003,A. Torres
VEN003075,CLI00742,PROD0029,2023-11-04,6,5815.93,34895.58,Online,SUC999,L. Pérez
VEN003076,CLI00467,PROD0170,2023-06-29,4,8930.07,35720.28,Tienda,SUC002,
VEN003077,CLI00558,PROD0191,2023-02-04,7,14391.66,100741.62,Call Center,SUC010,
VEN003078,CLI00471,PROD0148,2024-05-11,3,2627.68,7883.04,Tienda,SUC003,A. Torres
VEN003079,CLI00014,PROD0310,2023-10-28,2,1660.79,3321.58,Distribuidor,SUC005,L. Pérez
VEN003080,CLI00464,PROD0056,2023-06-03,5,5095.05,25475.25,Call Center,SUC001,
VEN003081,CLI00995,PROD0263,2024-06-27,4,8007.96,32031.84,,SUC004,C. Vargas
VEN003082,CLI00987,PROD0303,2023-11-06,9,7389.56,66506.04,,SUC005,A. Torres
VEN003083,CLI00305,PROD0050,2025-05-24,2,12063.08,24126.16,Distribuidor,SUC003,M. Rojas
VEN003084,CLI00190,PROD0112,2026-03-04,8,11454.65,91637.2,,SUC009,A. Torres
VEN003085,CLI01029,PROD0056,2023-03-29,1,5095.05,5095.05,,SUC010,C. Vargas
VEN003086,CLI00309,PROD0160,2025-04-16,3,6825.24,20475.72,Call Center,SUC008,
VEN003087,CLI00892,PROD0112,2025-01-10,6,11454.65,68727.9,Distribuidor,SUC008,C. Vargas
VEN003088,CLI00579,PROD0178,2025-05-04,3,6354.03,19062.09,Tienda,SUC005,
VEN003089,CLI01071,PROD0273,2024-02-05,3,5067.74,15203.22,,SUC008,M. Rojas
VEN003090,CLI00645,PROD0160,2024-01-16,5,6825.24,34126.2,Tienda,SUC999,L. Pérez
VEN003091,CLI00415,PROD0168,2023-05-19,2,6389.04,12778.08,Marketplace,SUC009,
VEN003092,CLI00383,PROD0284,2024-11-09,1,7624.48,7624.48,Online,SUC004,L. Pérez
VEN003093,CLI00689,PROD0188,2026-02-08,4,12678.56,50714.24,,SUC009,M. Rojas
VEN003094,CLI01047,PROD0242,2023-01-15,3,9426.84,28280.52,Call Center,SUC008,C. Vargas
VEN003095,CLI00969,PROD0223,2025-02-14,7,7382.46,51677.22,,SUC001,
VEN003096,CLI00264,PROD0277,2025-10-11,9,13058.89,117530.01,Call Center,SUC006,
VEN003097,CLI00915,PROD0041,2025-08-25,3,325.3,975.9,Call Center,SUC004,A. Torres
VEN003098,CLI00441,PROD0200,2025-01-07,9,4858.86,43729.74,Distribuidor,SUC004,A. Torres
VEN003099,CLI00761,PROD0070,2023-09-20,7,9927.44,69492.08,Online,SUC999,A. Torres
VEN003100,CLI00985,PROD0152,2024-06-10,2,1730.54,3461.08,Call Center,SUC004,A. Torres
VEN003101,CLI00250,PROD0008,2023-06-17,7,5690.78,39835.46,Call Center,SUC005,L. Pérez
VEN003102,CLI00292,PROD0303,2025-02-21,10,7389.56,73895.6,Call Center,SUC006,C. Vargas
VEN003103,CLI00639,PROD0139,2024-03-13,4,11596.56,46386.24,Online,SUC010,
VEN003104,CLI00981,PROD0050,2025-01-12,2,12063.08,24126.16,Tienda,SUC004,M. Rojas
VEN003105,CLI00567,PROD0298,2023-12-04,8,9006.78,72054.24,Distribuidor,SUC007,
VEN003106,CLI00958,PROD0015,2023-02-21,2,4148.9,8297.8,Online,SUC004,L. Pérez
VEN003107,CLI00464,PROD0151,2025-10-13,5,10851.71,54258.55,Call Center,SUC009,L. Pérez
VEN003108,CLI01130,PROD0212,2025-12-22,2,9513.46,19026.92,Distribuidor,SUC009,A. Torres
VEN003109,CLI00976,PROD0263,2023-04-20,7,8007.96,56055.72,,SUC003,A. Torres
VEN003110,CLI00751,PROD0294,2023-11-11,10,12455.18,124551.8,Marketplace,SUC010,L. Pérez
VEN003111,CLI00446,PROD0234,2024-03-25,7,1976.88,13838.16,Distribuidor,SUC003,C. Vargas
VEN003112,CLI00591,PROD0299,2024-03-07,1,14557.94,14557.94,Tienda,SUC002,M. Rojas
VEN003113,CLI00343,PROD0096,2024-10-20,4,8827.67,35310.68,Call Center,SUC009,A. Torres
VEN003114,CLI00900,PROD0008,2025-07-11,5,5690.78,28453.9,Tienda,SUC999,A. Torres
VEN003115,CLI00640,PROD0269,2025-03-22,0,12776.23,0.0,Distribuidor,SUC008,L. Pérez
VEN003116,CLI00942,PROD0242,2024-06-07,8,9426.84,75414.72,Online,SUC008,A. Torres
VEN003117,CLI00453,PROD0207,2025-04-21,7,841.92,5893.44,Call Center,SUC007,A. Torres
VEN003118,CLI00008,PROD0345,2025-02-12,8,7619.98,60959.84,,SUC003,M. Rojas
VEN003119,CLI01126,PROD0080,2024-01-06,2,10995.61,21991.22,,SUC999,
VEN003120,CLI00261,PROD0062,2024-03-11,10,10837.83,108378.3,Distribuidor,SUC007,
VEN003121,CLI00338,PROD0247,2024-06-19,9,14061.3,126551.7,Marketplace,SUC003,C. Vargas
VEN003122,CLI00536,PROD0111,2024-02-26,10,1463.79,14637.9,Tienda,SUC001,L. Pérez
VEN003123,CLI00738,PROD0330,2025-06-01,10,8434.41,84344.1,Distribuidor,SUC003,A. Torres
VEN003124,CLI00824,PROD0206,2023-03-08,7,8569.37,59985.59,Call Center,SUC009,L. Pérez
VEN003125,CLI00475,PROD0049,2024-02-19,3,10250.98,30752.94,Call Center,SUC999,L. Pérez
VEN003126,CLI00422,PROD0175,2024-07-21,9,6842.79,61585.11,Distribuidor,SUC009,A. Torres
VEN003127,CLI00231,PROD0267,2025-06-05,5,2699.67,13498.35,Call Center,SUC002,M. Rojas
VEN003128,CLI00536,PROD0093,2023-03-01,2,10115.52,20231.04,Marketplace,SUC004,C. Vargas
VEN003129,CLI01142,PROD0350,2025-08-28,2,3425.93,6851.86,,SUC001,L. Pérez
VEN003130,CLI01146,PROD0116,2024-05-31,7,4628.17,32397.19,,SUC009,A. Torres
VEN003131,CLI95538,PROD0211,2024-12-17,10,13192.01,131920.1,Call Center,SUC009,L. Pérez
VEN003132,CLI01173,PROD0133,2023-05-31,3,9774.13,29322.39,Distribuidor,SUC004,C. Vargas
VEN003133,CLI01176,PROD0102,2024-03-03,2,2702.59,5405.18,Marketplace,SUC004,C. Vargas
VEN003134,CLI00690,PROD0296,2023-12-30,8,9136.87,73094.96,Marketplace,SUC007,C. Vargas
VEN003135,CLI00876,PROD0267,2025-09-02,8,2699.67,21597.36,Marketplace,SUC006,
VEN003136,CLI00430,PROD0185,2025-05-20,9,1527.12,13744.08,Online,SUC004,L. Pérez
VEN003137,CLI00183,PROD0249,2023-05-30,5,13197.69,65988.45,Distribuidor,SUC006,M. Rojas
VEN003138,CLI01138,PROD0013,2026-01-19,9,7913.74,71223.66,Call Center,SUC003,C. Vargas
VEN003139,CLI01007,PROD0067,2023-01-27,4,3354.81,10203.82,,SUC008,C. Vargas
VEN003140,CLI00236,PROD0187,2023-03-09,1,3180.25,3180.25,Online,SUC002,A. Torres
VEN003141,CLI00459,PROD0313,2024-11-15,2,4932.83,9865.66,Call Center,SUC009,A. Torres
VEN003142,CLI00631,PROD0145,2024-02-12,3,12162.03,36486.09,Marketplace,SUC005,C. Vargas
VEN003143,CLI00321,PROD0039,2026-04-13,5,14556.36,72781.8,Distribuidor,SUC001,A. Torres
VEN003144,CLI00006,PROD0269,2023-07-19,7,12776.23,89433.61,Marketplace,SUC005,C. Vargas
VEN003145,CLI00038,PROD0160,2026-03-14,10,6825.24,68252.4,Online,SUC006,C. Vargas
VEN003146,CLI00460,PROD0272,2025-02-20,1,3034.65,3034.65,Marketplace,SUC010,
VEN003147,CLI00781,PROD0237,2025-03-03,4,8343.51,33374.04,Marketplace,SUC003,A. Torres
VEN003148,CLI01197,PROD0346,2023-08-31,7,14659.62,102617.34,Online,SUC003,M. Rojas
VEN003149,CLI00939,PROD0093,2024-09-17,7,10115.52,70808.64,Tienda,SUC999,M. Rojas
VEN003150,CLI00118,PROD0187,2025-03-03,9,3180.25,28622.25,Distribuidor,SUC010,C. Vargas
VEN003151,CLI00325,PROD9933,2025-08-18,6,1558.4,9350.4,Online,SUC999,L. Pérez
VEN003152,CLI00742,PROD0350,2024-02-05,8,3425.93,27407.44,Tienda,SUC008,C. Vargas
VEN003153,CLI00015,PROD0061,2024-11-18,2,5099.7,10199.4,Call Center,SUC999,
VEN003154,CLI00197,PROD0239,2024-02-26,8,9249.05,73992.4,,SUC003,C. Vargas
VEN003155,CLI00010,PROD0301,2025-11-06,7,13532.74,94729.18,Call Center,SUC007,
VEN003156,CLI01131,PROD0275,2025-05-10,9,12929.11,116361.99,Online,SUC001,
VEN003157,CLI00703,PROD0345,2025-08-29,10,7619.98,76199.8,Tienda,SUC006,
VEN003158,CLI00776,PROD0246,2024-03-11,10,1502.05,15020.5,,SUC004,C. Vargas
VEN003159,CLI00561,PROD0140,2023-04-15,8,5737.23,45897.84,Tienda,SUC007,M. Rojas
VEN003160,CLI00308,PROD0251,2025-10-06,7,12782.67,89478.69,,SUC007,L. Pérez
VEN003161,CLI00807,PROD0136,2025-11-27,6,13884.08,83304.48,Marketplace,SUC999,C. Vargas
VEN003162,CLI00789,PROD0317,2026-04-09,5,12224.74,61123.7,,SUC005,C. Vargas
VEN003163,CLI00161,PROD0179,2024-05-03,6,12552.63,75315.78,Call Center,SUC008,L. Pérez
VEN003164,CLI00655,PROD0332,2023-09-23,1,5552.34,5552.34,Call Center,SUC001,L. Pérez
VEN003165,CLI00495,PROD0227,2027-10-21,8,7883.57,63068.56,Online,SUC009,L. Pérez
VEN003166,CLI01074,PROD0313,2024-10-06,7,4932.83,34529.81,Tienda,SUC999,
VEN003167,CLI00530,PROD0171,2024-04-30,1,5899.01,5899.01,Marketplace,SUC006,L. Pérez
VEN003168,CLI01135,PROD0017,2025-12-11,8,10599.31,84794.48,Online,SUC006,M. Rojas
VEN003169,CLI01090,PROD0111,2025-12-28,4,1463.79,5855.16,Call Center,SUC007,
VEN003170,CLI00387,PROD0096,2023-09-05,10,8827.67,88276.7,Tienda,SUC007,
VEN003171,CLI00778,PROD0156,2023-03-29,9,3797.53,34177.77,,SUC005,A. Torres
VEN003172,CLI00973,PROD0114,2024-03-04,8,11797.88,94383.04,Online,SUC005,A. Torres
VEN003173,CLI00721,PROD0001,2024-03-23,7,9563.34,66943.38,Tienda,SUC005,A. Torres
VEN003174,CLI00644,PROD0053,2023-10-17,1,1719.5,1719.5,Marketplace,SUC006,
VEN003175,CLI00472,PROD0273,2026-04-05,8,5067.74,40541.92,Marketplace,SUC004,M. Rojas
VEN003176,CLI00597,PROD0203,2024-07-29,8,380.62,3044.96,,SUC007,L. Pérez
VEN003177,CLI00808,PROD0222,2024-05-22,1,2075.36,2075.36,Tienda,SUC003,C. Vargas
VEN003178,CLI00403,PROD0293,2025-08-29,10,5899.81,58998.1,Call Center,SUC002,L. Pérez
VEN003179,CLI00301,PROD0028,2024-08-03,10,7373.79,73737.9,Online,SUC001,A. Torres
VEN003180,CLI00044,PROD0092,2025-06-12,8,5472.73,43781.84,Online,SUC008,
VEN003181,CLI00226,PROD0350,2024-11-02,10,3425.93,34259.3,Online,SUC007,L. Pérez
VEN003182,CLI01061,PROD0135,2025-08-03,10,8786.43,87864.3,Marketplace,SUC010,C. Vargas
VEN003183,CLI00415,PROD0266,2024-04-28,4,2768.41,11073.64,Online,SUC007,A. Torres
VEN003184,CLI00540,PROD0129,2024-10-20,4,12483.53,49934.12,Marketplace,SUC999,L. Pérez
VEN003185,CLI00553,PROD0243,2024-03-06,9,7951.92,71567.28,Call Center,SUC001,L. Pérez
VEN003186,CLI00376,PROD0210,2024-01-16,1,10461.41,10461.41,Marketplace,SUC001,C. Vargas
VEN003187,CLI01082,PROD0241,2025-06-05,6,3049.71,18298.26,Marketplace,SUC001,C. Vargas
VEN003188,CLI00175,PROD0326,2023-09-03,9,11155.06,100395.54,Tienda,SUC010,M. Rojas
VEN003189,CLI00490,PROD0205,2026-03-13,2,4320.34,8640.68,Online,SUC003,M. Rojas
VEN003190,CLI01008,PROD0237,2025-01-15,5,8343.51,41717.55,Distribuidor,SUC999,
VEN003191,CLI01067,PROD0153,2024-02-29,2,7068.83,14137.66,Tienda,SUC008,C. Vargas
VEN003192,CLI01026,PROD0229,2024-11-15,1,9624.3,9624.3,,SUC009,A. Torres
VEN003193,CLI01003,PROD0297,2023-04-02,2,14355.01,28710.02,,SUC007,L. Pérez
VEN003194,CLI00244,PROD0016,2024-07-01,7,7128.05,49896.35,Online,SUC008,A. Torres
VEN003195,CLI00932,PROD0271,2026-01-06,4,5027.14,20108.56,,SUC999,L. Pérez
VEN003196,CLI00904,PROD0272,2025-11-15,5,3034.65,15173.25,Tienda,SUC001,M. Rojas
VEN003197,CLI00521,PROD0265,2025-08-05,6,7118.56,42711.36,Tienda,SUC007,L. Pérez
VEN003198,CLI00584,PROD0348,2024-08-19,1,10275.96,10275.96,Call Center,SUC010,M. Rojas
VEN003199,CLI00982,PROD0095,2023-04-29,9,10831.03,97479.27,Distribuidor,SUC001,M. Rojas
VEN003200,CLI00242,PROD0232,2025-11-02,9,11062.67,99564.03,Tienda,SUC999,C. Vargas
VEN003201,CLI00525,PROD0126,2025-05-26,2,13067.34,26134.68,Marketplace,SUC009,L. Pérez
VEN003202,CLI01030,PROD0137,2024-07-01,5,1558.4,7792.0,Online,SUC009,
VEN003203,CLI01173,PROD0162,2024-03-17,10,3979.81,39798.1,Online,SUC004,M. Rojas
VEN003204,CLI00069,PROD0237,2025-06-11,0,8343.51,0.0,Online,SUC006,M. Rojas
VEN003205,CLI00867,PROD0318,2023-04-21,10,8387.38,83873.8,Online,SUC006,M. Rojas
VEN003206,CLI00424,PROD0333,2023-09-24,1,4497.18,4497.18,Distribuidor,SUC010,
VEN003207,CLI00824,PROD0196,2024-03-24,4,3718.01,14872.04,Online,SUC010,M. Rojas
VEN003208,CLI00504,PROD0184,2024-12-23,7,11178.58,78250.06,Call Center,SUC001,M. Rojas
VEN003209,CLI00061,PROD0226,2023-08-29,10,755.75,7557.5,Call Center,SUC005,A. Torres
VEN003210,CLI00369,PROD0350,2024-03-02,8,3425.93,27407.44,Tienda,SUC001,A. Torres
VEN003211,CLI00299,PROD0322,2025-01-01,10,7661.77,76617.7,Tienda,SUC002,
VEN003212,CLI00669,PROD0003,2024-02-15,1,2328.71,1941.6,Online,SUC999,
VEN003213,CLI00287,PROD0020,2025-11-25,7,6274.86,43924.02,Tienda,SUC001,L. Pérez
VEN003214,CLI01083,PROD0064,2026-03-06,1,4158.06,4158.06,Tienda,SUC001,L. Pérez
VEN003215,CLI00609,PROD0272,2025-07-07,5,3034.65,15173.25,Tienda,SUC009,L. Pérez
VEN003216,CLI00909,PROD0249,2025-07-04,10,13197.69,131976.9,Tienda,SUC010,
VEN003217,CLI00308,PROD0139,2024-11-01,6,11596.56,69579.36,Tienda,SUC009,A. Torres
VEN003218,CLI00768,PROD0044,2023-11-18,9,13475.42,121278.78,Marketplace,SUC003,M. Rojas
VEN003219,CLI01056,PROD0071,2024-07-16,7,5569.41,38985.87,Tienda,SUC010,L. Pérez
VEN003220,CLI00202,PROD0259,2024-01-14,6,7982.29,47893.74,Call Center,SUC006,C. Vargas
VEN003221,CLI00858,PROD0271,2023-06-12,9,5027.14,45244.26,Call Center,SUC006,
VEN003222,CLI00085,PROD0125,2025-11-17,1,4951.24,4951.24,Online,SUC010,C. Vargas
VEN003223,CLI00673,PROD0156,2025-10-24,5,3797.53,18987.65,Marketplace,SUC007,A. Torres
VEN003224,CLI00694,PROD0008,2025-11-15,5,5690.78,28453.9,Distribuidor,SUC005,
VEN003225,CLI00236,PROD0167,2025-11-11,1,1547.06,1547.06,Distribuidor,SUC003,L. Pérez
VEN003226,CLI00591,PROD0209,2023-03-26,5,13935.95,69679.75,Tienda,SUC006,A. Torres
VEN003227,CLI00909,PROD0212,2025-01-09,10,9513.46,95134.6,Call Center,SUC006,
VEN003228,CLI00431,PROD0189,2025-11-07,6,1564.41,9386.46,Distribuidor,SUC002,A. Torres
VEN003229,CLI01040,PROD0069,2025-07-03,3,12822.62,38467.86,Marketplace,SUC006,L. Pérez
VEN003230,CLI00916,PROD0232,2025-10-06,8,11062.67,88501.36,Call Center,SUC006,
VEN003231,CLI00369,PROD0190,2023-08-29,5,11360.64,56803.2,Tienda,SUC004,
VEN003232,CLI94726,PROD0076,2024-05-23,10,11438.21,114382.1,Marketplace,SUC010,C. Vargas
VEN003233,CLI00079,PROD0009,2023-05-08,8,13255.12,106040.96,,SUC005,L. Pérez
VEN003234,CLI00746,PROD0308,2026-01-26,5,4507.75,22538.75,Call Center,SUC010,C. Vargas
VEN003235,CLI00946,PROD0136,2025-06-12,2,13884.08,27768.16,Marketplace,SUC003,M. Rojas
VEN003236,CLI01155,PROD0175,2025-09-27,7,6842.79,47899.53,Online,SUC003,L. Pérez
VEN003237,CLI00746,PROD0301,2024-12-04,4,13532.74,54130.96,Online,SUC003,C. Vargas
VEN003238,CLI00883,PROD0229,2023-02-12,5,9624.3,48121.5,Marketplace,SUC005,A. Torres
VEN003239,CLI00318,PROD0079,2023-10-30,8,9564.43,76515.44,,SUC008,C. Vargas
VEN003240,CLI00739,PROD0102,2024-08-02,2,2702.59,5405.18,Call Center,SUC002,M. Rojas
VEN003241,CLI00566,PROD0053,2023-04-12,8,1719.5,13756.0,Online,SUC006,L. Pérez
VEN003242,CLI00747,PROD0173,2024-05-07,9,2179.01,19611.09,Call Center,SUC006,L. Pérez
VEN003243,CLI00689,PROD0187,2024-01-19,7,3180.25,22261.75,Online,SUC007,
VEN003244,CLI00440,PROD0105,2025-09-17,6,1790.28,10741.68,,SUC007,C. Vargas
VEN003245,CLI01043,PROD0028,2024-12-30,9,7373.79,66364.11,Online,SUC005,
VEN003246,CLI00188,PROD0016,2025-05-04,9,7128.05,64152.45,,SUC001,L. Pérez
VEN003247,CLI00412,PROD0041,2024-11-06,8,489.53,3916.24,,SUC008,
VEN003248,CLI00658,PROD0082,2026-03-31,2,3147.45,6294.9,Marketplace,SUC010,M. Rojas
VEN003249,CLI00457,PROD0201,2025-02-24,9,10639.89,95759.01,Online,SUC010,M. Rojas
VEN003250,CLI00141,PROD0343,2023-03-15,7,11287.31,79011.17,Distribuidor,SUC010,
VEN003251,CLI01037,PROD0280,2023-02-20,6,5834.17,35005.02,Online,SUC001,L. Pérez
VEN003252,CLI00762,PROD0283,2023-06-10,4,2863.57,11454.28,Online,SUC002,L. Pérez
VEN003253,CLI00420,PROD0089,2023-11-28,1,5130.53,5130.53,Marketplace,SUC005,A. Torres
VEN003254,CLI00068,PROD0313,2024-05-01,4,4932.83,19731.32,,SUC004,
VEN003255,CLI00888,PROD0125,2023-03-29,8,4951.24,39609.92,Tienda,SUC001,M. Rojas
VEN003256,CLI01113,PROD0287,2023-05-09,8,2617.86,20942.88,Distribuidor,SUC009,
VEN003257,CLI00433,PROD0271,2024-08-03,5,5027.14,25135.7,Marketplace,SUC009,A. Torres
VEN003258,CLI00845,PROD0232,2025-04-07,7,11062.67,77438.69,Tienda,SUC005,M. Rojas
VEN003259,CLI00017,PROD0279,2024-09-04,4,10787.9,43151.6,Distribuidor,SUC002,M. Rojas
VEN003260,CLI00603,PROD0096,2025-06-09,7,8827.67,61793.69,Call Center,SUC008,L. Pérez
VEN003261,CLI00305,PROD0212,2024-07-16,5,9513.46,47567.3,Online,SUC005,C. Vargas
VEN003262,CLI01145,PROD0100,2025-10-10,3,6007.44,18022.32,Distribuidor,SUC007,C. Vargas
VEN003263,CLI00491,PROD0227,2024-11-01,10,7883.57,78835.7,Distribuidor,SUC002,
VEN003264,CLI00972,PROD0228,2024-07-12,5,14251.97,71259.85,Distribuidor,SUC010,M. Rojas
VEN003265,CLI00638,PROD0199,2025-07-02,9,12061.22,108550.98,,SUC002,L. Pérez
VEN003266,CLI00527,PROD0197,2024-03-20,10,12870.09,128700.9,Distribuidor,SUC010,L. Pérez
VEN003267,CLI00511,PROD0048,2024-11-07,6,4310.21,25861.26,Marketplace,SUC007,L. Pérez
VEN003268,CLI00296,PROD0101,2024-07-25,10,8522.2,85222.0,Online,SUC003,C. Vargas
VEN003269,CLI01195,PROD0006,2026-03-03,9,2240.05,20160.45,Marketplace,SUC005,
VEN003270,CLI00796,PROD0200,2025-11-29,7,4858.86,34012.02,Online,SUC002,
VEN003271,CLI00373,PROD0072,2023-10-26,10,2542.68,25426.8,Tienda,SUC999,M. Rojas
VEN003272,CLI00546,PROD0197,2025-10-01,9,12870.09,115830.81,Tienda,SUC003,A. Torres
VEN003273,CLI00464,PROD0240,2024-04-16,4,10887.41,43549.64,Marketplace,SUC009,L. Pérez
VEN003274,CLI00110,PROD0199,2024-02-22,2,12061.22,24122.44,Distribuidor,SUC007,C. Vargas
VEN003275,CLI00617,PROD0267,2025-10-12,6,2699.67,16198.02,Distribuidor,SUC004,A. Torres
VEN003276,CLI00544,PROD0169,2026-04-11,6,4862.72,29176.32,Marketplace,SUC999,L. Pérez
VEN003277,CLI00921,PROD0340,2025-01-31,7,10747.76,75234.32,Marketplace,SUC009,C. Vargas
VEN003278,CLI01151,PROD0347,2023-04-21,1,677.58,677.58,Call Center,SUC006,A. Torres
VEN003279,CLI00270,PROD0203,2025-05-19,8,380.62,3044.96,Call Center,SUC999,L. Pérez
VEN003280,CLI00541,PROD0110,2024-04-04,7,13405.84,93840.88,Tienda,SUC008,A. Torres
VEN003281,CLI00753,PROD0211,2024-06-06,2,13192.01,26384.02,Marketplace,SUC006,M. Rojas
VEN003282,CLI00515,PROD0130,2023-03-28,3,11862.56,35587.68,Online,SUC005,M. Rojas
VEN003283,CLI00180,PROD0262,2025-06-26,7,10568.87,73982.09,Call Center,SUC008,A. Torres
VEN003284,CLI00756,PROD0071,2024-05-26,1,5569.41,5569.41,Call Center,SUC002,
VEN003285,CLI00190,PROD0293,2023-02-14,9,5899.81,46624.61,Call Center,SUC007,L. Pérez
VEN003286,CLI00208,PROD0121,2024-10-10,4,14125.34,56501.36,Distribuidor,SUC006,A. Torres
VEN003287,CLI01113,PROD0045,2024-01-20,5,11119.42,55597.1,Tienda,SUC003,
VEN003288,CLI01026,PROD9920,2025-04-21,7,6178.37,43248.59,,SUC004,M. Rojas
VEN003289,CLI01004,PROD0344,2023-04-08,10,13277.35,132773.5,Call Center,SUC003,M. Rojas
VEN003290,CLI00419,PROD0281,2023-01-04,2,7064.7,14129.4,Marketplace,SUC001,
VEN003291,CLI00159,PROD0252,2023-03-20,1,11015.07,11015.07,Call Center,SUC003,M. Rojas
VEN003292,CLI00167,PROD0271,2024-12-16,5,5027.14,25135.7,Marketplace,SUC999,L. Pérez
VEN003293,CLI01189,PROD0209,2023-02-12,0,13935.95,0.0,Call Center,SUC003,C. Vargas
VEN003294,CLI00039,PROD0093,2025-05-29,6,10115.52,60693.12,Online,SUC002,L. Pérez
VEN003295,CLI00442,PROD0163,2024-02-01,9,14627.56,131648.04,Online,SUC005,A. Torres
VEN003296,CLI00992,PROD0246,2023-03-24,6,661.34,3968.04,Marketplace,SUC002,A. Torres
